"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Year","Trade Value","Trade Value Growth","Trade Value Growth Value","Trade Value Previous 1","Trade Value Previous 3","Trade Value Previous 5","Trade Value Growth 1","Trade Value Growth Value 1","Trade Value Growth 3","Trade Value Growth Value 3","Trade Value Growth 5","Trade Value Growth Value 5"
6,"Chemical Products",629,"Organic chemicals",62902,"Cyclic Hydrocarbons",6290220,"Benzene",2022,84371522,0.5869472268028504,31205594.000000007,53165927.99999999,5371525,22809483,58.69472268028504,31205594.000000007,1470.7182224787186,78999997,269.8966872681858,61562039
6,"Chemical Products",629,"Organic chemicals",62902,"Cyclic Hydrocarbons",6290230,"Toluene",2022,57952173,0.9123095252740093,27647365,30304808,16891852,43382889,91.23095252740093,27647365,243.07767437223583,41060321,33.583019332806536,14569284
6,"Chemical Products",629,"Organic chemicals",62902,"Cyclic Hydrocarbons",6290244,"Mixed xylene isomers",2022,9318615,0.7445758000733504,3977136,5341479,2018639,75110304,74.45758000733504,3977136,361.62860224141116,7299976,-87.59342659563727,-65791689
6,"Chemical Products",629,"Organic chemicals",62902,"Cyclic Hydrocarbons",6290290,"Cyclic hydrocarbons nes",2022,1050,23.41860465116279,1007,43,39046,0,2341.860465116279,1007,-97.31086410899964,-37996,100,1050
6,"Chemical Products",629,"Organic chemicals",62903,"Halogenated Hydrocarbons",6290312,"Dichloromethane (methylene chloride)",2022,6287.999999999999,,,0,0,0,100,6287.999999999999,100,6287.999999999999,100,6287.999999999999
6,"Chemical Products",629,"Organic chemicals",62903,"Halogenated Hydrocarbons",6290329,"Chlorinated derivs unsaturated acyclic hydrocarbon ne",2022,1194,,,0,0,0,100,1194,100,1194,100,1194
6,"Chemical Products",629,"Organic chemicals",62903,"Halogenated Hydrocarbons",6290340,"Multi-halogen derivatives of acyclic hydrocarbons",2022,12000,1.0800832033281331,6231,5769,20733,12059,108.00832033281331,6231,-42.12125596874548,-8733,-0.48926113276391076,-59
6,"Chemical Products",629,"Organic chemicals",62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",6290410,"Sulphonated hydrocarbons, salts and ethyl esters",2022,21330,196.5,21222,0,108,5550,100,21330,19650,21222,284.3243243243243,15780
6,"Chemical Products",629,"Organic chemicals",62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",6290490,"Hydrocarbon derivs, mixed sulpho/nitro/nitroso groups",2022,832,-0.4482758620689655,-676,0,1508,0,100,832,-44.827586206896555,-676,100,832
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290511,"Methyl alcohol",2022,1315524.9999999998,-0.1551246448443996,-241539.00000000023,1557064,1149,71958,-15.512464484439962,-241539.00000000023,114393.03742384679,1314375.9999999998,1728.1844965118537,1243566.9999999998
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290512,"Propyl alcohol and isopropyl alcohol",2022,745722,0.03793493646889836,27255,718467,331602,96591,3.793493646889836,27255,124.88465087665335,414120,672.0408733732957,649131
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290513,"N-butyl alcohol",2022,13320000,2452.490513906797,13314571,0,0,5428.999999999999,100,13320000,100,13320000,245249.05139067973,13314571
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290514,"Butanols nes",2022,16488.000000000004,-0.28094199738334047,-6441.999999999996,22930,4508.999999999999,71,-28.094199738334048,-6441.999999999996,265.6686626746508,11979.000000000004,23122.535211267612,16417.000000000004
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290516,"Octanol(octyl alcohol), isomers",2022,5913786,-0.17872683888381688,-1286968,7200754,20938068,14641169,-17.872683888381687,-1286968,-71.75581815858082,-15024282,-59.60851213451603,-8727383
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290517,"Dodecan-1-ol, hexadecan-1-ol and octadecan-1-ol",2022,119191934,-0.003414031239549301,-408319,119600253,184123439,158987571,-0.3414031239549301,-408319,-35.26520325312846,-64931505,-25.030659157626857,-39795637
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290519,"Saturated monohydric acyclic alcohols nes",2022,18662548,-0.33108943163446913,-9237367,27899915,7652574,6534617,-33.10894316344692,-9237367,143.87281978586552,11009974,185.59513128313412,12127931
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290522,"Acyclic terpene alcohols",2022,889,,,0,0,0,100,889,100,889,100,889
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290529,"Unsaturated monohydric acyclic alcohols nes",2022,1770,-0.5475460122699386,-2142,3912,655.9999999999999,17086,-54.75460122699386,-2142,169.81707317073173,1114,-89.64064146084513,-15316
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290531,"Ethylene glycol (ethanediol)",2022,17126100,-0.5901617571318402,-24661362,41787462,13952673,22960,-59.01617571318402,-24661362,22.744222558645212,3173427,74491.02787456446,17103140
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290532,"Propylene glycol (propane-1,2-diol)",2022,14282,-0.18337240551203612,-3207,17489,34383,0,-18.337240551203614,-3207,-58.46203065468401,-20101,100,14282
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290539,"Diols except ethylene and propylene glycol",2022,786,-0.9487580676706434,-14553,15339,11582,196,-94.87580676706435,-14553,-93.21360732170609,-10796,301.0204081632653,590
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290541,"Trimethylolpropane",2022,3086.0000000000005,,,0,0,0,100,3086.0000000000005,100,3086.0000000000005,100,3086.0000000000005
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290549,"Polyhydric acyclic alcohols nes",2022,21359751,0.31112451169096583,5068582,16291169,212777,1303178,31.112451169096584,5068582,9938.561968633827,21146974,1539.0509201352388,20056573
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",6290550,"Derivatives of acyclic alcohols",2022,1133,-0.2901002506265664,-463,1596,2996,7986,-29.01002506265664,-463,-62.18291054739653,-1863,-85.81267217630854,-6853
6,"Chemical Products",629,"Organic chemicals",62906,"Cyclic Alcohols",6290611,"Menthol",2022,38,-0.9991691991517087,-45700.99999999999,45738.99999999999,212,1,-99.91691991517087,-45700.99999999999,-82.0754716981132,-174,3700,37
6,"Chemical Products",629,"Organic chemicals",62906,"Cyclic Alcohols",6290621,"Benzyl alcohol",2022,115177,,,0,0,0,100,115177,100,115177,100,115177
6,"Chemical Products",629,"Organic chemicals",62906,"Cyclic Alcohols",6290629,"Aromatic alcohols, derivatives, except benzyl alcohol",2022,74571,31.33781439722463,72265,2306,13162,725966,3133.781439722463,72265,466.5628323962924,61409,-89.7280313403107,-651395
6,"Chemical Products",629,"Organic chemicals",62907,"Phenols",6290729,"Polyphenols nes",2022,2,-0.9999404194470924,-33566,33568,8535,7575,-99.99404194470924,-33566,-99.97656707674282,-8533,-99.97359735973598,-7573
6,"Chemical Products",629,"Organic chemicals",62908,"Phenol Derivatives",6290890,"Derivatives of phenols or phenol-alcohols, nes",2022,1371,1.4658273381294964,815,556,845,238.00000000000003,146.58273381294964,815,62.248520710059175,526,476.05042016806715,1133
6,"Chemical Products",629,"Organic chemicals",62909,"Ethers",6290919,"Acyclic ethers nes, derivatives of acyclic ethers",2022,1382185,155.0204311999097,1373326,8859,7047.000000000001,24435,15502.043119990969,1373326,19513.80729388392,1375138,5556.578678125639,1357750
6,"Chemical Products",629,"Organic chemicals",62909,"Ethers",6290949,"Ether-alcohols nes, derivatives of ether-alcohols",2022,8298491.000000001,0.022425246815829317,182014.00000000186,8116476.999999999,6278513.000000001,4325565,2.242524681582932,182014.00000000186,32.172872780545326,2019978,91.84756211038328,3972926.000000001
6,"Chemical Products",629,"Organic chemicals",62910,"Epoxides",6291010,"Oxirane (ethylene oxide)",2022,25145,-0.9483144912641316,-461355,486500,62500,0,-94.83144912641316,-461355,-59.768,-37355,100,25145
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",6291219,"Acyclic aldehydes without other oxygen function, nes",2022,1046998,0.023326413405112927,23866,1023132,383321,0,2.3326413405112927,23866,173.13870098429254,663677,100,1046998
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",6291229,"Cyclic aldehydes without other oxygen function, nes",2022,17757417,0.18243520664263008,2739751,15017666,11513234,19000,18.24352066426301,2739751,54.23483097798586,6244183,93360.0894736842,17738417
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",6291241,"Vanillin",2022,2,,,0,0,0,100,2,100,2,100,2
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",6291249,"Aldehydes, derivs with other oxygen function",2022,507,-0.42776523702031594,-378.9999999999999,885.9999999999999,0,905,-42.7765237020316,-378.9999999999999,100,507,-43.97790055248619,-398
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",6291411,"Acetone",2022,546,0.13278008298755187,64,0,0,482,100,546,100,546,13.278008298755188,64
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",6291419,"Acyclic ketones without other oxygen function, nes",2022,415,36.72727272727273,404,11.000000000000002,1220,1206,3672.727272727272,404,-65.98360655737704,-805,-65.58872305140962,-791
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",6291429,"Cyclanic ketones, no oxygen functio",2022,603,2.015,403,0,200,1933,100,603,201.5,403,-68.80496637351268,-1330
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",6291449,"Ketone-alcohols nes, ketone-aldehydes",2022,253.00000000000006,,,0,0,0,100,253.00000000000006,100,253.00000000000006,100,253.00000000000006
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",6291521,"Acetic acid",2022,283,-0.872003618272275,-1928,2211,0,1089,-87.2003618272275,-1928,100,283,-74.01285583103765,-806
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",6291529,"Acetic acid salts except cobalt and sodium",2022,1728.0000000000002,-0.9939105613701237,-282042,283770,233990,3771.0000000000005,-99.39105613701237,-282042,-99.26150690200436,-232262,-54.17661097852029,-2043.0000000000002
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",6291532,"Vinyl acetate",2022,8,,,0,0,0,100,8,100,8,100,8
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",6291560,"Butyric acids, valeric acids, their salts & esters",2022,27965,6.6953769950467805,24331,0,3634,0,100,27965,669.537699504678,24331,100,27965
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",6291570,"Palmitic acid, stearic acid, their salts & esters",2022,444838,0.9369837364742767,215183,229655,1009661.9999999999,268164,93.69837364742767,215183,-55.94188946399884,-564823.9999999999,65.88281797705882,176674
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",6291590,"Saturated acyclic monocarboxylic acids, derivs, nes",2022,10131168,3.3977408722670845,7827447,2303721,283144,19469,339.77408722670845,7827447,3478.0973638855144,9848024,51937.43386922801,10111699
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",6291614,"Methacrylic acid esters",2022,1969599,0.008126024006473795,15876,1953723,1630979,1684.0000000000002,0.8126024006473794,15876,20.761763333556104,338620,116859.56057007125,1967915
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",6291615,"Oleic,linoleic or linolenic acids, salts & esters",2022,22354,,,0,0,0,100,22354,100,22354,100,22354
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",6291619,"Unsaturated acyclic monocarboxylic acids, derivatives",2022,1398.0000000000002,-0.29358261748357745,-580.9999999999998,0,1979,26261,100,1398.0000000000002,-29.358261748357744,-580.9999999999998,-94.67651650736833,-24863
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",6291620,"Cyclan-/cyclen-/cycloterpen-monocarboxylic acid/deriv",2022,65872,,,0,0,0,100,65872,100,65872,100,65872
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",6291631,"Benzoic acid, its salts & esters",2022,4137,171.375,4113,24,53320,6673.999999999999,17137.5,4113,-92.24118529632408,-49183,-38.013185495954446,-2536.999999999999
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",6291639,"Aromatic monocarboxylic acids and derivatives, nes",2022,243,39.5,237,0,6,4096,100,243,3950,237,-94.0673828125,-3853
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",6291712,"Adipic acid, its salts & esters",2022,95,-0.9948842218632202,-18475,18570,39882,20287,-99.48842218632203,-18475,-99.76179730204102,-39787,-99.53171982057475,-20192
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",6291719,"Acyclic polycarboxylic acids, derivatives, nes",2022,3233.0000000000005,-0.7006481481481481,-7566.999999999998,10799.999999999998,5898,66358,-70.06481481481481,-7566.999999999998,-45.18480840963038,-2664.9999999999995,-95.12794237318786,-63125
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",6291733,"Dinonyl or didecyl orthophthalates",2022,9900,,,0,0,0,100,9900,100,9900,100,9900
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",6291739,"Aromatic polycarboxylic acids, derivatives, nes",2022,144.00000000000003,-0.997417086689028,-55607.00000000001,55751.00000000001,18.000000000000004,106893,-99.74170866890279,-55607.00000000001,700,126.00000000000003,-99.86528584659425,-106749
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291811,"Lactic acid, its salts & esters",2022,106454,-0.6418873459281985,-190810,297264,1493.9999999999998,0,-64.18873459281986,-190810,7025.435073627846,104960,100,106454
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291813,"Salts & esters of tartaric acid",2022,1910,-0.735713297357133,-5317,7227,0,28438.000000000004,-73.57132973571329,-5317,100,1910,-93.28363457345804,-26528.000000000004
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291814,"Citric acid",2022,2603.9999999999995,-0.9474056270323766,-46907,49511,12825,29264,-94.74056270323766,-46907,-79.69590643274854,-10221,-91.10169491525424,-26660
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291815,"Salts & esters of citric acid",2022,851,-0.9537952003474861,-17567,18418,739,718,-95.37952003474861,-17567,15.155615696887686,112,18.52367688022284,133
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291816,"Gluconic acid, its salts & esters",2022,53,25.5,51,2,567.0000000000001,1817,2550,51,-90.65255731922399,-514.0000000000001,-97.08310401761145,-1764
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291819,"Carboxylic acids (alcohol function only), derivatives",2022,42515,2.302135922330097,29640,12875,10906,0,230.2135922330097,29640,289.8312855309004,31609,100,42515
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291822,"O-acetylsalicylic acid, its salts & esters",2022,625,4,500,125,0,0,400,500,100,625,100,625
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291823,"Salicylic acid esters, nes, salts",2022,2312,7.055749128919861,2025,0,287,0,100,2312,705.5749128919861,2025,100,2312
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",6291829,"Carboxylic acids (phenol function only) & derivatives",2022,490,0.05603448275862069,26,464,0,106,5.603448275862069,26,100,490,362.26415094339626,384
6,"Chemical Products",629,"Organic chemicals",62919,"Phosphoric Esters and Salts",6291900,"Phosphoric esters, their salts and derivatives",2022,3929,-0.39553846153846156,-2571,6500,4,57870,-39.55384615384616,-2571,98125,3925,-93.21064454812512,-53941
6,"Chemical Products",629,"Organic chemicals",62920,"Other Esters",6292090,"Esters of inorganic acids, nes, their salts, derivs",2022,51429,-0.4475168390860162,-41657.999999999985,93086.99999999999,2036,158560,-44.75168390860162,-41657.999999999985,2425.9823182711198,49393,-67.56495963673058,-107131
6,"Chemical Products",629,"Organic chemicals",62921,"Amine Compounds",6292111,"Methylamine, di- or trimethylamine, salts",2022,4141299,0.38371101138597336,1148406,2992893,2009049,1713537,38.37110113859733,1148406,106.1323043887929,2132250,141.68132932058077,2427762
